ID	Referenced By	stats	name	resource	c_name_id	mnu_vision_face
1011	10 refs JNL_quest1101#Monster Quest 2 - Part 2 poplist1001#117 poplist1001#141 poplist1001#195 poplist1001#196 poplist1001#214 poplist1001#215 poplist1001#216 poplist1001#261 poplist1001#267	Stella Eks	Stella Eks	510	Eks	0
1012	3 refs poplist1001#96 poplist1001#109 poplist1001#110	Eryth Rhana	Eryth Rhana	521	Rhana	0
1013	8 refs poplist1001#28 poplist1001#29 poplist1001#30 poplist1001#70 poplist1001#71 poplist1001#72 poplist1001#220 poplist1001#221	Perna Eluca	Perna Eluca	568	Eluca	0
1014	6 refs JNL_quest1001#Monster Quest 1 poplist1001#197 poplist1001#199 poplist1001#226 poplist1001#237 poplist1001#243	Palti Kromar	Palti Kromar	630	Kromar	0
1015	3 refs JNL_quest1101#Monster Quest 4 - Part 1 poplist1001#244 poplist1001#247	Somati Kromar	Somati Kromar	630	Kromar	0
1016	7 refs poplist1001#5 poplist1001#92 poplist1001#137 poplist1001#138 poplist1001#155 poplist1001#156 poplist1001#159	Goldi Kromar	Goldi Kromar	630	Kromar	0
1017	5 refs poplist1001#115 poplist1001#116 poplist1001#148 poplist1001#149 poplist1001#152	Zeldi Kromar	Zeldi Kromar	630	Kromar	0
1018	6 refs JNL_quest1001#Monster Quest 2 poplist1001#9 poplist1001#198 poplist1001#200 poplist1001#227 poplist1001#238	Maleza Kromar	Maleza Kromar	631	Kromar	0
1019	3 refs JNL_quest1101#Monster Quest 4 - Part 2 poplist1001#240 poplist1001#247	Tussock Kromar	Tussock Kromar	631	Kromar	0
1020	11 refs poplist1001#5 poplist1001#93 poplist1001#137 poplist1001#139 poplist1001#148 poplist1001#150 poplist1001#151 poplist1001#153 poplist1001#154 poplist1001#157 poplist1001#158	Trava Kromar	Trava Kromar	631	Kromar	0
1021	5 refs poplist1001#9 poplist1001#197 poplist1001#199 poplist1001#226 poplist1001#237	Flutes Kromar	Flutes Kromar	632	Kromar	0
1022	4 refs JNL_quest1101#Monster Quest 4 - Part 3 poplist1001#241 poplist1001#242 poplist1001#247	Otol Kromar	Otol Kromar	632	Kromar	0
1023	11 refs poplist1001#115 poplist1001#116 poplist1001#118 poplist1001#119 poplist1001#120 poplist1001#137 poplist1001#140 poplist1001#148 poplist1001#152 poplist1001#155 poplist1001#159	Lograt Kromar	Lograt Kromar	632	Kromar	0
1024	9 refs JNL_quest1101#Monster Quest 3 - Part 1 poplist1001#51 poplist1001#56 poplist1001#58 poplist1001#60 poplist1001#73 poplist1001#142 poplist1001#143 poplist1001#144	Unine Hode	Unine Hode	639	Hode	0
1025	12 refs poplist1001#7 poplist1001#26 poplist1001#173 poplist1001#174 poplist1001#175 poplist1001#180 poplist1001#259 poplist1001#264 poplist1001#265 poplist1001#268 poplist1001#271 poplist1001#276	Tarifa Hode	Tarifa Hode	640	Hode	0
1026	6 refs JNL_quest1101#Back Pain poplist1001#52 poplist1001#57 poplist1001#59 poplist1001#143 poplist1001#144	Archer Hode	Archer Hode	641	Hode	0
1027	3 refs poplist1001#182 poplist1001#260 poplist1001#269	Watcher Hode	Watcher Hode	642	Hode	0
1028	5 refs poplist1001#259 poplist1001#266 poplist1001#272 poplist1001#273 poplist1001#276	Kurian Hode	Kurian Hode	642	Hode	0
1029	2 refs poplist1001#176 poplist1001#179	Possessio Hode	Possessio Hode	641	Hode	0
1030	3 refs poplist1001#53 poplist1001#184 poplist1001#185	Pulse Orluga	Pulse Orluga	646	Orluga	0
1031	5 refs JNL_quest1101#Monster Quest 3 - Part 2 poplist1001#181 poplist1001#270 poplist1001#272 poplist1001#277	Tocos Orluga	Tocos Orluga	643	Orluga	0
1032	12 refs JNL_quest1101#Protect the Capital! poplist1001#47 poplist1001#66 poplist1001#68 poplist1001#76 poplist1001#83 poplist1001#85 poplist1001#190 poplist1001#192 poplist1001#224 poplist1001#232 poplist1001#262	Bono Nebula	Bono Nebula	597	Uranus	0
1033	12 refs JNL_quest1101#Brave Actions poplist1001#37 poplist1001#97 poplist1001#111 poplist1001#113 poplist1001#133 poplist1001#135 poplist1001#171 poplist1001#205 poplist1001#207 poplist1001#209 poplist1001#218	Buono Nebula	Buono Nebula	599	Saturn	0
1034	22 refs poplist1001#38 poplist1001#48 poplist1001#67 poplist1001#69 poplist1001#77 poplist1001#84 poplist1001#86 poplist1001#98 poplist1001#112 poplist1001#114 poplist1001#134 poplist1001#136 poplist1001#172 poplist1001#191 poplist1001#193 poplist1001#206 poplist1001#208 poplist1001#210 poplist1001#219 poplist1001#225 poplist1001#233 poplist1001#263	Bulganon Nebula	Bulganon Nebula	601	Jupiter	0
1035	8 refs poplist1001#46 poplist1001#74 poplist1001#75 poplist1001#222 poplist1001#223 poplist1001#234 poplist1001#235 poplist1001#236	Flavel Andos	Flavel Andos	464	White	0
1036	4 refs poplist1001#63 poplist1001#87 poplist1001#231 poplist1001#248	Aora Telethia	Aora Telethia	605	Telethia	0
1037	11 refs poplist1001#39 poplist1001#40 poplist1001#41 poplist1001#42 poplist1001#50 poplist1001#64 poplist1001#65 poplist1001#78 poplist1001#228 poplist1001#229 poplist1001#239	Arel Telethia	Arel Telethia	606	Telethia	0
1038	4 refs poplist1001#211 poplist1001#230 poplist1001#252 poplist1001#275	Asara Telethia	Asara Telethia	608	Telethia	0
1039	1 refs poplist1001#1	Skyray	Skyray	587	Ancient	0
1040	1 refs poplist1001#11	Cumulus Danaemos	Cumulus Danaemos	534	Ekidno	0
1041	1 refs poplist1001#3	Turbulent Belmo	Turbulent Belmo	555	Hiln	0
1042	1 refs poplist1001#6	Clamorous Dablon	Clamorous Dablon	593	Lexos	0
1043	1 refs poplist1001#10	Sacred Zagamei	Sacred Zagamei	596	Tude	0
1044	1 refs poplist1001#9	Subterranean Zomar	Subterranean Zomar	630	Kromar	0
1045	2 refs JNL_quest1101#Challenge 3 poplist1001#8	Peeling Kircheis	Peeling Kircheis	631	Kromar	0
1046	2 refs JNL_quest1101#Challenge 1 poplist1001#4	Proper Bandaz	Proper Bandaz	582	Pagul	0
1047	1 refs poplist1001#5	Stormy Belagon	Stormy Belagon	632	Kromar	0
1048	1 refs poplist1001#2	Bizarre Ragoel	Bizarre Ragoel	521	Rhana	0
1049	2 refs JNL_quest1001#Punish the Hodes poplist1001#7	Funeral Gozra	Funeral Gozra	643	Orluga	0
1050	2 refs JNL_quest1001#Challenge poplist1001#13	Flabbergasted Jerome	Flabbergasted Jerome	599	Saturn	0
1051	2 refs JNL_quest1101#Challenge 2 poplist1001#15	Tempestuous Edegia	Tempestuous Edegia	588	Laia	0
1052	2 refs JNL_quest1101#Challenge 4 poplist1001#12	Lightspeed Sonid	Lightspeed Sonid	510	Eks	0
1053	1 refs poplist1001#14	Deadly Medorlo	Deadly Medorlo	608	Telethia	0
1054		1054		631	Kromar	0
1055	2 refs JNL_quest1001#Hode Attack poplist1001#16	Confusion Ekidno	Confusion Ekidno	534	Ekidno	0
1056		1056		626	Kromar	0
1057	4 refs JNL_quest1001#Trouble at the Lighthouse poplist1001#17 poplist1001#18 poplist1001#19	Decay Ekidno	Decay Ekidno	533	Ekidno	0
1058		1058		593	Lexos	0
1059	2 refs JNL_quest0701#Mislabelling Problem poplist1001#20	Abominable Hiln	Abominable Hiln	555	Hiln	0
1060	2 refs JNL_quest0701#Avenge a Mamapon's Death poplist1001#21	Pillager Hode	Pillager Hode	640	Hode	0
1061	2 refs JNL_quest1001#503 poplist1001#22	Defensive Kromar	Defensive Kromar	632	Kromar	0
1062	2 refs JNL_quest1001#504 poplist1001#23	Defensive Kromar	Defensive Kromar	632	Kromar	0
1063	2 refs JNL_quest1001#505 poplist1001#24	Defensive Kromar	Defensive Kromar	632	Kromar	0
1064	2 refs JNL_quest1001#506 poplist1001#25	Defensive Kromar	Defensive Kromar	632	Kromar	0
1065		1065		409	White	0
1066		1066		409	White	0
1067		1067		409	White	0
1068		1068		409	White	0
1069		1069		409	White	0
1070		1070		409	White	0
1071		1071		409	White	0
1072		1072		409	White	0
1073		1073		409	White	0
1074		1074		409	White	0
1075		1075		409	White	0
1076		1076		409	White	0
1077		1077		409	White	0
1078		1078		409	White	0
1079		1079		409	White	0
1080		1080		409	White	0
1081		1081		409	White	0
1082		1082		409	White	0
1083		1083		409	White	0
1084		1084		409	White	0
1085		1085		409	White	0
1086		1086		409	White	0
1087		1087		409	White	0
1088		1088		409	White	0
1089		1089		409	White	0
1090		1090		409	White	0
1091		1091		409	White	0
1092		1092		409	White	0
1093		1093		409	White	0
1094		1094		409	White	0
1095		1095		409	White	0
1096		1096		409	White	0
1097		1097		409	White	0
1098		1098		409	White	0
1099		1099		409	White	0
1100		1100		409	White	0
1101	1 refs poplist1101#1	Wizard Entia	Wizard Entia	616	Mystery	0
1102	1 refs poplist1101#1	Scout Entia	Scout Entia	614	Mystery	0
1103	1 refs poplist1101#1	Guard Entia	Guard Entia	615	Mystery	0
1104	8 refs JNL_quest0701#Restoring the Capital poplist1101#13 poplist1101#14 poplist1101#15 poplist1101#16 poplist1101#82 poplist1101#104 poplist1101#105	Aora Telethia	Aora Telethia	605	Telethia	0
1105	83 refs JNL_quest1001#The Only Thing I Can Do JNL_quest1001#I Will Never Forget You poplist1101#22 poplist1101#23 poplist1101#24 poplist1101#25 poplist1101#26 poplist1101#27 poplist1101#28 poplist1101#29 poplist1101#30 poplist1101#31 poplist1101#32 poplist1101#33 poplist1101#34 poplist1101#35 poplist1101#36 poplist1101#37 poplist1101#38 poplist1101#39 poplist1101#40 poplist1101#41 poplist1101#42 poplist1101#43 poplist1101#44 poplist1101#45 poplist1101#46 poplist1101#47 poplist1101#48 poplist1101#49 poplist1101#50 poplist1101#51 poplist1101#52 poplist1101#53 poplist1101#54 poplist1101#55 poplist1101#56 poplist1101#57 poplist1101#58 poplist1101#59 poplist1101#60 poplist1101#61 poplist1101#62 poplist1101#63 poplist1101#64 poplist1101#65 poplist1101#66 poplist1101#67 poplist1101#68 poplist1101#69 poplist1101#70 poplist1101#71 poplist1101#72 poplist1101#73 poplist1101#74 poplist1101#75 poplist1101#76 poplist1101#77 poplist1101#78 poplist1101#79 poplist1101#80 poplist1101#81 poplist1101#83 poplist1101#84 poplist1101#85 poplist1101#86 poplist1101#87 poplist1101#89 poplist1101#90 poplist1101#91 poplist1101#92 poplist1101#93 poplist1101#94 poplist1101#95 poplist1101#96 poplist1101#97 poplist1101#98 poplist1101#99 poplist1101#100 poplist1101#101 poplist1101#102 poplist1101#103 poplist1101#106	Arel Telethia	Arel Telethia	606	Telethia	0
1106	6 refs poplist1101#17 poplist1101#18 poplist1101#19 poplist1101#20 poplist1101#21 poplist1101#88	Asara Telethia	Asara Telethia	608	Telethia	0
1107	2 refs JNL_quest0501#A Merciful End poplist1101#2	Telethia Galvin	Telethia Galvin	606	Telethia	0
1108	2 refs JNL_quest0501#296 poplist1101#3	Telethia Lecrough	Telethia Lecrough	606	Telethia	0
1109	2 refs JNL_quest0501#297 poplist1101#4	Telethia Galdo	Telethia Galdo	606	Telethia	0
1110	2 refs JNL_quest0501#298 poplist1101#5	Telethia Kaelin	Telethia Kaelin	605	Telethia	0
1111	2 refs JNL_quest0501#299 poplist1101#6	Telethia Donnis	Telethia Donnis	608	Telethia	0
1112	2 refs JNL_quest0701#Broken Ether Furnace 2 poplist1101#7	Primordial Telethia	Primordial Telethia	606	Telethia	0
1113	2 refs JNL_quest0701#A Memento of Daddy poplist1101#8	Telethia Vol'aren	Telethia Vol'aren	608	Telethia	0
1114	4 refs JNL_quest1001#The Only Thing I Can Do JNL_quest1001#I Will Never Forget You poplist1101#9 poplist1101#11	Telethia Lesunia	Telethia Lesunia	606	Telethia	0
1115	4 refs JNL_quest1001#The Only Thing I Can Do JNL_quest1001#I Will Never Forget You poplist1101#10 poplist1101#12	Telethia Arielle	Telethia Arielle	606	Telethia	0
1116		1116		409	White	0
1117		1117		409	White	0
1118		1118		409	White	0
1119		1119		409	White	0
1120		1120		409	White	0
1121		1121		409	White	0
1122		1122		409	White	0
1123		1123		409	White	0
1124		1124		409	White	0
1125		1125		409	White	0
1126		1126		409	White	0
1127		1127		409	White	0
1128		1128		409	White	0
1129		1129		409	White	0
1130		1130		409	White	0
1131		Soldier Bug	Soldier Bug	556	White	0
1132		Soldier Bug	Soldier Bug	556	White	0
1133		Soldier Bug	Soldier Bug	558	White	0
1134		Troop Bug	Troop Bug	557	White	0
1135		Troop Bug	Troop Bug	557	White	0
1136		Troop Bug	Troop Bug	557	White	0
1137		Lithe Bug (Yellow	Lithe Bug (Yellow	560	White	0
1138		Lithe Bug (Yellow	Lithe Bug (Yellow	560	White	0
1139		Lithe Bug (Red	Lithe Bug (Red	561	White	0
1140		Lithe Bug (Red	Lithe Bug (Red	562	White	0
1141		Queen Bug	Queen Bug	563	White	0
1142		Queen Bug	Queen Bug	564	White	0
1143		Lithe Queen Bug	Lithe Queen Bug	565	White	0
1144		Lithe Queen Bug	Lithe Queen Bug	565	White	0
1145		Tuber (Yellow	Tuber (Yellow	566	White	0
1146		Tuber (Yellow	Tuber (Yellow	566	White	0
1147		Tuber (Yellow	Tuber (Yellow	566	White	0
1148		Tuber (Red	Tuber (Red	567	White	0
1149		Tuber (Red	Tuber (Red	567	White	0
1150		Tuber (Red	Tuber (Red	567	White	0
1151		Upper Tuber	Upper Tuber	568	White	0
1152		Upper Tuber	Upper Tuber	568	White	0
1153		Upper Tuber	Upper Tuber	568	White	0
1154		Butterfly Bug (Yellow	Butterfly Bug (Yellow	569	White	0
1155		Butterfly Bug	Butterfly Bug	569	White	0
1156		Butterfly Bug	Butterfly Bug	569	White	0
1157		Butterfly Bug (Blue	Butterfly Bug (Blue	570	White	0
1158		Butterfly Bug	Butterfly Bug	570	White	0
1159		Butterfly Bug	Butterfly Bug	570	White	0
1160		Demon Butterfly	Demon Butterfly	574	White	0
1161		Demon Butterfly	Demon Butterfly	574	White	0
1162		Demon Butterfly	Demon Butterfly	574	White	0
1163		Firefly	Firefly	575	White	0
1164		Firefly	Firefly	575	White	0
1165		Firefly	Firefly	575	White	0
1166		Ore Bug	Ore Bug	571	White	0
1167		Ore Bug	Ore Bug	571	White	0
1168		Ore Bug	Ore Bug	571	White	0
1169		Yado	Yado	579	White	0
1170		Yado	Yado	579	White	0
1171		Yado	Yado	581	White	0
1172		Upper Yado	Upper Yado	582	White	0
1173		Upper Yado	Upper Yado	582	White	0
1174		Upper Yado	Upper Yado	582	White	0
1175		Ei A	Ei A	588	White	0
1176		Ei A	Ei A	588	White	0
1177		Ei B	Ei B	586	White	0
1178		Ei B	Ei B	586	White	0
1179		Prison Ei	Prison Ei	587	White	0
1180		Prison Ei	Prison Ei	587	White	0
1181		Lower Fish (Green	Lower Fish (Green	589	White	0
1182		Lower Fish (Green	Lower Fish (Green	589	White	0
1183		Lower Fish (Green	Lower Fish (Green	589	White	0
1184		Lower Fish (Red	Lower Fish (Red	590	White	0
1185		Lower Fish (Red	Lower Fish (Red	590	White	0
1186		Lower Fish (Red	Lower Fish (Red	590	White	0
1187		Upper Fish	Upper Fish	591	White	0
1188		Upper Fish	Upper Fish	591	White	0
1189		Upper Fish	Upper Fish	592	White	0
1190		Sea Dragon	Sea Dragon	593	White	0
1191		Sea Dragon	Sea Dragon	594	White	0
1192		Turtle Fish	Turtle Fish	595	White	0
1193		Turtle Fish	Turtle Fish	595	White	0
1194		Large Turtle	Large Turtle	596	White	0
1195		Giant Turtle	Giant Turtle	596	White	0
1196		1196		409	White	0
1197		1197		409	White	0
1198		1198		409	White	0
1199		1199		409	White	0
1200		1200		409	White	0
1201	5 refs poplist1201#6 poplist1201#7 poplist1201#8 poplist1201#32 poplist1201#33	Emeraude Nebula	Emeraude Nebula	597	Uranus	0
1202	4 refs poplist1201#9 poplist1201#10 poplist1201#34 poplist1201#35	Saldox Nebula	Saldox Nebula	601	Jupiter	0
1203	41 refs poplist1201#11 poplist1201#12 poplist1201#13 poplist1201#14 poplist1201#15 poplist1201#16 poplist1201#17 poplist1201#18 poplist1201#19 poplist1201#20 poplist1201#21 poplist1201#22 poplist1201#23 poplist1201#24 poplist1201#25 poplist1201#26 poplist1201#27 poplist1201#28 poplist1201#29 poplist1201#30 poplist1201#31 poplist1201#36 poplist1201#37 poplist1201#38 poplist1201#39 poplist1201#40 poplist1201#41 poplist1201#42 poplist1201#43 poplist1201#44 poplist1201#45 poplist1201#46 poplist1201#47 poplist1201#48 poplist1201#49 poplist1201#50 poplist1201#51 poplist1201#52 poplist1201#53 poplist1201#54 poplist1201#55	Eques Skyray	Eques Skyray	587	Skyray	0
1204	1 refs poplist1201#2	Dummy Nemesis	Dummy Nemesis	483	White	0
1205	1 refs poplist1201#1	Metal Face	Metal Face	469	White	896
1206	3 refs poplist1201#3 poplist1201#4 poplist1201#5	Dummy Face	Dummy Face	475	White	0
1207		1207		409	White	0
1208		1208		409	White	0
1209		1209		409	White	0
1210		1210		409	White	0
1211		1211		409	White	0
1212		1212		409	White	0
1213		1213		409	White	0
1214		1214		409	White	0
1215		1215		409	White	0
1216		1216		409	White	0
1217		1217		409	White	0
1218		1218		409	White	0
1219		1219		409	White	0
1220		1220		409	White	0
1221		1221		409	White	0
1222		1222		409	White	0
1223		1223		409	White	0
1224		1224		409	White	0
1225		1225		409	White	0
1226		1226		409	White	0
1227		1227		409	White	0
1228		1228		409	White	0
1229		1229		409	White	0
1230		1230		409	White	0
1231		1231		409	White	0
1232		1232		409	White	0
1233		1233		409	White	0
1234		1234		409	White	0
1235		1235		409	White	0
1236		1236		409	White	0
1237		1237		409	White	0
1238		1238		409	White	0
1239		Fla	Fla	539	White	0
1240		Fla (White	Fla (White	539	White	0
1241		Fla	Fla	539	White	0
1242		Prison Fla	Prison Fla	542	White	0
1243		Prison Fla	Prison Fla	542	White	0
1244		Rock Bird	Rock Bird	543	White	0
1245		Rock Bird	Rock Bird	543	White	0
1246		Rock Bird	Rock Bird	544	White	0
1247		Bird of Paradise	Bird of Paradise	545	White	0
1248		Bird of Paradise	Bird of Paradise	546	White	0
1249		Bird of Paradise	Bird of Paradise	547	White	0
1250		Owl (Brown	Owl (Brown	549	White	0
1251		Owl (Brown	Owl (Brown	549	White	0
1252		Owl (Brown	Owl (Brown	549	White	0
1253		Gargoyle	Gargoyle	552	White	0
1254		Gargoyle	Gargoyle	552	White	0
1255		Bat (Blue	Bat (Blue	553	White	0
1256		Bat (Blue	Bat (Blue	553	White	0
1257		Bat (Blue	Bat (Blue	553	White	0
1258		Bat (Purple	Bat (Purple	554	White	0
1259		Bat (Purple	Bat (Purple	554	White	0
1260		Bat (Purple	Bat (Purple	554	White	0
1261		Sea Bird	Sea Bird	555	White	0
1262		Sea Bird	Sea Bird	555	White	0
1263		Sea Bird	Sea Bird	555	White	0
1264		Tele A (Wild	Tele A (Wild	604	White	0
1265		Tele A	Tele A	604	White	0
1266		Tele B (Wild	Tele B (Wild	605	White	0
1267		Tele B	Tele B	605	White	0
1268		Tele C (Wild	Tele C (Wild	606	White	0
1269		Tele C	Tele C	606	White	0
1270		Tele (Wild	Tele (Wild	608	White	0
1271		Tele	Tele	608	White	0
1272		Elite Tele	Elite Tele	610	White	0
1273		Elite Tele	Elite Tele	610	White	0
1274		Lorithia	Lorithia	612	White	0
1275		Lorithia	Lorithia	612	White	0
1276		Tyrea	Tyrea	613	White	0
1277		Tyrea	Tyrea	613	White	0
1278		Assassination (Sword	Assassination (Sword	614	White	0
1279		Assassination (Shield	Assassination (Shield	615	White	0
1280		Assassination (Magic	Assassination (Magic	616	White	0
1281		Dickson	Dickson	617	White	0
1282		Dickson	Dickson	617	White	0
1283		Silk Zanza	Silk Zanza	619	White	0
1284		Silk Zanza	Silk Zanza	619	White	0
1285		Zanza Aide A	Zanza Aide A	620	White	0
1286		Zanza Aide B	Zanza Aide B	620	White	0
1287		Machine Mumkhar	Machine Mumkhar	624	White	0
1288		Machine Mumkhar	Machine Mumkhar	624	White	0
1289		Living Egil	Living Egil	625	White	0
1290		Living Egil	Living Egil	625	White	0
1291		Mumkhar Machine	Mumkhar Machine	466	White	0
1292		Mumkhar Machine	Mumkhar Machine	468	White	0
1293		Xord Machine	Xord Machine	471	White	0
1294		Xord Machine	Xord Machine	471	White	0
1295		Gadolt Machine	Gadolt Machine	479	White	0
1296		Gadolt Machine	Gadolt Machine	479	White	0
1297		Fio Machine	Fio Machine	482	White	0
1298		Fio Machine	Fio Machine	482	White	0
1299		Egil Machine	Egil Machine	484	White	0
1300		Egil Machine	Egil Machine	484	White	0
1301	3 refs poplist1202#68 poplist1202#69 poplist1202#70	Uragano Nebula	Uragano Nebula	597	Uranus	0
1302	3 refs poplist1202#16 poplist1202#17 poplist1202#18	Randa Nebula	Randa Nebula	598	Mercury	0
1303	3 refs poplist1202#41 poplist1202#42 poplist1202#43	Fiume Nebula	Fiume Nebula	599	Saturn	0
1304	2 refs poplist1202#59 poplist1202#60	Cratere Nebula	Cratere Nebula	600	Mars	0
1305	2 refs poplist1202#89 poplist1202#90	Solare Nebula	Solare Nebula	601	Jupiter	0
